name,link,imageURL,ingredients,time,portion,viewNumber,reviewNumber
비건 통밀쿠키 ! 초간단에 맛있고 난리부르스,https://www.10000recipe.com/recipe/6932067,https://recipe1.ezmember.co.kr/img/icon_vod.png,"카놀라유, 설탕, 두유, 통밀가루, 소금, 다크초콜릿
생략",30,2,18000,16
짭쪼름한 명란알이 톡톡 명란 마요 주먹밥 만들기,https://www.10000recipe.com/recipe/6892477,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/13/9e3977fde067a183c1d52af625c9f45a1_m.jpg,"밥, 명란젓, 마요네즈, 간장, 설탕, 소금, 깨소금, 참기름",15,1,43000,25
간단한 밑반찬 새송이버섯 고추장구이 만드는 법,https://www.10000recipe.com/recipe/6900918,https://recipe1.ezmember.co.kr/img/icon_vod.png,"새송이버섯, 쪽파, 통깨, 고추장, 고춧가루, 진간장, 올리고당, 다진, 물, 참기름",15,2,42000,15
닭가슴살 일본식 감자조림,https://www.10000recipe.com/recipe/6875500,https://recipe1.ezmember.co.kr/cache/recipe/2017/08/28/3a3d0494610ccd19073cb95d25f53cfc1_m.jpg,"감자, 당근, 양파, 닭가슴살, 진간장, 맛술, 물, 설탕",60,4,44000,24
참치두부찌개 ,https://www.10000recipe.com/recipe/6864685,https://recipe1.ezmember.co.kr/cache/recipe/2017/02/02/8843c456356d84e3114040e51c21864b1_m.jpg,"두부, 참치
작은캔, 양파, 대파, 간장, 올리고당(설탕), 다진마늘, 맛술, 후추",30,2,261000,208
다이어트 쿠키 - 고구마 견과류 쿠키,https://www.10000recipe.com/recipe/6956195,https://recipe1.ezmember.co.kr/cache/recipe/2021/04/02/b585a5d167d2c5fcbb12da228b95ba1c1_m.jpg,"삶은고구마, 슬라이스아몬드, 오트밀, 해바라기씨, 호박씨, 크랜베리",60,2,15000,13
양송이 속을 돼지고기로 채워 만든 에어프라이어 양송이버섯구이 ★ ,https://www.10000recipe.com/recipe/6929703,https://recipe1.ezmember.co.kr/img/icon_vod.png,"양송이버섯, 다진돼지고기, 빵가루, 베이컨, 식용유, 굴소스, 맛술, 설탕, 다진마늘, 소금, 후추",60,4,26000,15
"[원팬,원볼] 게다가 노버터 인데 촉촉한 모카 컵케이크?! 가능해요!",https://www.10000recipe.com/recipe/6930570,https://recipe1.ezmember.co.kr/img/icon_vod.png,"박력분, 설탕, 소금, 베이킹파우더, 베이킹소다, 계란, 카놀라유, 생크림, 커피가루, 따뜻한, 초코칩",30,5,9365,9
[1분영상](혼자 잠깐 프랑스 다녀오기) 우아한 맛의 연어 파피요트 만들기 1분 레시피 영상 와인안주 추천,https://www.10000recipe.com/recipe/6964124,https://recipe1.ezmember.co.kr/img/icon_vod.png,"연어, 레몬, 타임, 아스파라거스, 방울토마토, 양송이버섯, 화이트와인, 올리브오일, 소금, 후추, 버터",60,2,9800,9
"진짜 쉬움. 고기구울 때 필수 2종 반찬! 고깃집 파무침, 양파초절임 만들기",https://www.10000recipe.com/recipe/6887221,https://recipe1.ezmember.co.kr/img/icon_vod.png,"파, 고춧가루, 식초, 간장, 설탕, 참기름, 양파, 간장, 식초, 물, 설탕",30,2,92000,36
완전 초간단 초간편 시금치 스팸햄 볶음,https://www.10000recipe.com/recipe/6908099,https://recipe1.ezmember.co.kr/cache/recipe/2019/03/10/14cd8fecf44607b2df03052f389877a81_m.jpg,"스팸, 시금치, 청양고추, 홍고추, 대파, 포도씨유, 다진마늘, 들기름, 깨소금",10,2,35000,18
단짠단짠! 파마산 치즈 쿠키 만들기｜효썸,https://www.10000recipe.com/recipe/6895875,https://recipe1.ezmember.co.kr/img/icon_vod.png,"무염버터, 설탕, 노른자(L), 박력분, 파마산, 파슬리가루",60,6,12000,16
장터국밥스타일의 얼큰소고기국 레시피 추석명절 느끼한 속 달래기,https://www.10000recipe.com/recipe/6987357,https://recipe1.ezmember.co.kr/cache/recipe/2022/09/12/abd7265f0a6f4814a603560626a4536e1_m.jpg,"소고기, 무, 콩나물, 대파, 물, 참기름, 된장, 고추가루, 소고기다시다, 국간장, 액젓",30,6,26000,16
"스팸 에어프라이어 요리 , 집에서 간단한 맥주안주 스팸 아코디언 만드는법",https://www.10000recipe.com/recipe/6977471,https://recipe1.ezmember.co.kr/cache/recipe/2022/04/06/721a99e0821c20a51b756921b79ee78c1_m.jpg,"스팸, 체다치즈, 피자치즈, 파슬리",30,2,10000,2
느타리버섯요리~느타리버섯찌개,https://www.10000recipe.com/recipe/6940366,https://recipe1.ezmember.co.kr/cache/recipe/2020/08/29/bb9a7978540476bbc8985390c24ee30d1_m.jpg,"느타리버섯, 두부, 양파, 대파, 물, 다시마, 국멸치, 고추장, 고춧가루, 다진, 국간장, 소금",30,3,55000,37
유린기소스와 만두의 만남 ★ 유린만두,https://www.10000recipe.com/recipe/6916363,https://recipe1.ezmember.co.kr/img/icon_vod.png,"냉동만두, 양상추, 레몬, 식용유, 간장, 설탕, 식초, 물, 대파, 홍고추, 청양고추",20,2,34000,7
호텔에서 배운 초코칩쿠키 레시피 : chocolate chip cookie | 안젤라 베이킹,https://www.10000recipe.com/recipe/6925791,https://recipe1.ezmember.co.kr/img/icon_vod.png,"버터, 설탕, 계란, 박력분, 코코아, 베이킹파우더, 소금, 초코칩",2,6,43000,50
밑반찬 무조림,https://www.10000recipe.com/recipe/4035259,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/22/2c8336db6c5977326bc9792b9b0b9f561_m.jpg,"무
중간크기, 진간장, 참기름, 다진마늘, 송송썬파, 설탕, 고춧가루, 통깨, 물",30,2,337000,166
"오징어,양파만 있으면 끝! 매콤 양파 오징어덮밥 만들기 :)",https://www.10000recipe.com/recipe/6832866,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/26/43d1ccb06dfd69a4adb0c30eef0e6de11_m.jpg,"오징어, 양파, 파, 밥, 국간장, 고추장, 설탕, 다진마늘, 고춧가루, 소금, 후추",15,2,136000,163
단짠단짠 치즈갈릭브레드,https://www.10000recipe.com/recipe/6973429,https://recipe1.ezmember.co.kr/img/icon_vod.png,"식빵, 체다치즈, 파슬리가루, 버터, 다진마늘, 설탕, 올리고당, 우유, 체다치즈",15,2,6542,5
밥에 넣고 비벼먹어도 맛있는 소고기오이볶음,https://www.10000recipe.com/recipe/6833523,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/28/567338d9b2b79d109f0cf8220c412cbb1_m.jpg,"오이, 소고기
갈은것, 간장, 통깨, 소금, 오일, 굵은소금, 소금, 간장, 설탕, 청주, 다진마늘, 참기름, 후춧가루",60,3,33000,30
" 초간단 단호박빵 (노오븐, 노버터, 노밀가루 케익)",https://www.10000recipe.com/recipe/6873703,https://recipe1.ezmember.co.kr/cache/recipe/2017/07/28/edba0d0c425c81d32d37ab3b8f78dc791_m.jpg,"단호박, 달걀, 꿀, 견과류
선택사항",30,2,191000,210
두부 청경채 볶음 : 간장소스를 더해 달콤 짭조름 ,https://www.10000recipe.com/recipe/6877808,https://recipe1.ezmember.co.kr/cache/recipe/2017/10/14/988661cad8806fede661001a5e5ab36f1_m.jpg,"진간장, 멸치액젓
또는, 올리고당, 참기름, 다진마늘, 물, 두부, 청경채, 대파, 청양고추, 전분가루, 두부, 파기름, 소금, 후추",30,2,126000,128
대용량 반찬 초간단 간장마늘닭가슴살볶음 만드는법,https://www.10000recipe.com/recipe/6929119,https://recipe1.ezmember.co.kr/cache/recipe/2020/03/23/5479e614a7e5799623df0b76385ef7af1_m.jpg,"닭가슴살, 당면, 간장, 물엿, 다진마늘, 양파, 물",60,2,34000,17
혼맥족을 위한 다.때.섞.굽. 맥주 안주! 어묵노미야끼 만들기ㅣ간단 자취요리,https://www.10000recipe.com/recipe/6909604,https://recipe1.ezmember.co.kr/img/icon_vod.png,"달걀, 어묵, 양파, 참치, 부침가루",15,1,15000,11
구운 치킨계의 끝판왕! 매콤 새콤 달콤 류수영의 어향치킨,https://www.10000recipe.com/recipe/6990948,https://recipe1.ezmember.co.kr/img/icon_vod.png,"닭, 소금, 대파, 통마늘, 청양고추, 생강, 다진마늘, 대파, 청양고추, 설탕, 물엿, 간장, 식초, 케첩, 소금, 전분물, 식용유",30,1,8458,9
"★소시지강정, 간단한 술안주- 혼술로도 딱 좋은 강정 레시피",https://www.10000recipe.com/recipe/6902380,https://recipe1.ezmember.co.kr/img/icon_vod.png,"쟌슨빌소시지, 슈하스코소시지, 고추장, 케첩, 진간장, 올리고당, 물, 통마늘, 가래떡",10,2,16000,10
"히트다 히트, 닭가슴살 매콤구이 ",https://www.10000recipe.com/recipe/6856696,https://recipe1.ezmember.co.kr/cache/recipe/2016/09/08/a6e5895ac3b25f1188f6ed227b8485071_m.jpg,"닭가슴살, 소금, 후추, 청주, 전분가루, 설탕, 물, 식초, 간장, 고추장, 후추, 다진마늘",15,3,42000,22
선물용으로 좋은 블론디,https://www.10000recipe.com/recipe/4014043,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/30/0fb328a91cc3775037d72c2b564eb308_m.jpg,"버터, 황설탕, 설탕, 달걀, 중력분, 베이킹파우더, 베이킹소다, 소금, 호두",60,4,17000,10
"간단 한그릇요리, 향긋한 카레볶음밥~",https://www.10000recipe.com/recipe/6851096,https://recipe1.ezmember.co.kr/img/icon_vod.png,"밥, 대파, 후랑크소세지, 후추, 카레가루, 식용유, 참기름",15,1,162000,130
집밥백선생에서나온♥소시지콩나물찜,https://www.10000recipe.com/recipe/6889475,https://recipe1.ezmember.co.kr/img/icon_vod.png,"콩나물
200g, 대파, 양파, 프랑크소시지, 물, 식용유, 고추장, 고춧가루, 설탕, 간장, 다진마늘, 전분, 물",30,3,99000,86
채소구이 샐러드,https://www.10000recipe.com/recipe/6830214,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/13/8d35ced11f5f5987841dab18c188f5ee1_m.jpg,"새송이버섯, 애호박, 가지, 청양고추, 발사믹, 설탕, 올리브유, 다진마늘, 소금",15,2,52000,12
초간단 존맛 가지파스타 만들기 | 가지 싫어하는 사람도 정말 맛있게 먹는 가지요리 ,https://www.10000recipe.com/recipe/6962834,https://recipe1.ezmember.co.kr/img/icon_vod.png,"파스타면, 가지, 양조간장, 미림, 올리고당, 미원, 페퍼론치노, 후추, 소금, 식용유",15,1,51000,49
"오리 훈제 덮밥, 한 끼 든든하고 맛있어요.",https://www.10000recipe.com/recipe/6858524,https://recipe1.ezmember.co.kr/cache/recipe/2016/10/17/5625ab3fd0a8b1319978f0b2c9b991581_m.jpg,"오리, 굴소스, 설탕, 맛간장, 양파, 대파, 고추장, 통마늘, 후추",30,2,95000,113
담백한 차돌박이부추말이찜 레시피,https://www.10000recipe.com/recipe/6888132,https://recipe1.ezmember.co.kr/cache/recipe/2018/05/01/ee8cd905ce51bd2361ce5fa72b02c4661_m.jpg,"차돌박이, 부추, 팽이버섯, 소금, 후추, 깨, 간장, 맛술, 꿀, 다진마늘, 겨자, 참기름",30,1,85000,46
초간단 팽이버섯 베이컨말이~*,https://www.10000recipe.com/recipe/6872249,https://recipe1.ezmember.co.kr/cache/recipe/2017/07/05/6c8081c8bc0c290c4b8a70aa2bd5cd611_m.jpg,"베이컨, 팽이버섯, 올리브유",10,2,187000,132
"에어프라이어/전자렌지로 만든 ""모닝계란빵""♪",https://www.10000recipe.com/recipe/6908683,https://recipe1.ezmember.co.kr/cache/recipe/2019/03/18/5b14f089f1551cb29a7d84e6ee4972881_m.jpg,"모닝빵, 계란, 스팸, 마요네즈, 소금, 파슬리가루, 계란, 마요네즈, 스팸, 자투리, 소금",30,3,152000,117
먹기 아까울 정도로 귀여운 '문어 주먹밥' 만들기,https://www.10000recipe.com/recipe/6865762,https://recipe1.ezmember.co.kr/cache/recipe/2017/02/23/eeecd8d3223714f04d0b82154fd849b01_m.jpg,"밥, 잘게, 잘게, 비엔나, 식용유, 검은깨
또는, 케찹, 간장, 올리고당",30,2,74000,76
초간단 밑반찬 봄동나물,https://www.10000recipe.com/recipe/6926839,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/19/72f3771f5c773e67bdb67d76e85085351_m.jpg,"봄동, 간장, 다진마늘, 소금, 참기름, 깨소금, 통깨",10,4,17000,4
10분 완성! 차돌박이 부추무침,https://www.10000recipe.com/recipe/6876298,https://recipe1.ezmember.co.kr/cache/recipe/2017/09/03/efd7cf8e590633fc127736f7e4af88411_m.jpg,"양파, 차돌박이, 부추, 설탕, 다진마늘, 고춧가루, 식초, 간장",15,2,67000,29
" 배추 된장 무침, 간단 달달한 배추 고추장무침",https://www.10000recipe.com/recipe/6904476,https://recipe1.ezmember.co.kr/cache/recipe/2019/01/16/b339bb67980e8baa458ad3252ded29291_m.jpg,"삶은, 된장, 고추장, 참기름, 다진마늘, 깨소금, 통깨, 설탕, 파
송송썰어",10,4,120000,32
일본식 주먹밥 : 오니기라즈,https://www.10000recipe.com/recipe/6928073,https://recipe1.ezmember.co.kr/cache/recipe/2020/03/09/59578ad757fb495b6c26e43b5868427b1_m.jpg,"밥, 햄, 계란, 김, 토마토, 양상추, 참기름, 소금",30,2,29000,16
봄나물 알배추 무침 만들기 된장이랑 찰떡인 알배추 요리예요 :) ,https://www.10000recipe.com/recipe/6954974,https://recipe1.ezmember.co.kr/cache/recipe/2021/03/11/da4624cdb5942a451688f4f5037aade31_m.jpg,"알배추, 된장, 다진, 다진, 참기름, 참깨, 소금",20,3,90000,36
스테이크덮밥(스테키동),https://www.10000recipe.com/recipe/6868118,https://recipe1.ezmember.co.kr/cache/recipe/2017/04/08/fd504097b0ff4b9958c2e59b5f9034911_m.jpg,"소고기, 밥, 양파, 쪽파, 간장, 맛술, 설탕, 올리고당, 다진마늘, 물",30,2,83000,85
고추장 건새우볶음 : 밑반찬 하나로 공기밥 뚝딱,https://www.10000recipe.com/recipe/6878001,https://recipe1.ezmember.co.kr/cache/recipe/2017/10/16/3e4186636a676b7f4790cf6e7b4f99d61_m.jpg,"고춧가루, 다진마늘, 참기름, 고추장, 매실청, 물엿, 식용유, 맛술, 건새우, 마요네즈
선택사항",15,2,102000,121
쉽고 간단한 감자 새우젓국,https://www.10000recipe.com/recipe/6960607,https://recipe1.ezmember.co.kr/img/icon_vod.png,"감자, 대파, 멸치육수, 청양고추, 새우젓, 다진마늘",30,2,15000,15
"다이어트 할 때 고구마빵 어때요? (No 버터, No 설탕, No 밀가루)",https://www.10000recipe.com/recipe/6964897,https://recipe1.ezmember.co.kr/cache/recipe/2021/09/10/3a8427cfb8d94be2ab4b65feeaa2adca1_m.jpg,"고구마, 달걀, 우유, 사과, 견과류",30,2,6154,7
저염식 고구마빵 NO오븐 NO밀가루 간편하게 전자렌지로,https://www.10000recipe.com/recipe/6906441,https://recipe1.ezmember.co.kr/cache/recipe/2019/02/12/6bbb6fee809dc847f2d714d8a64a8c2a1_m.jpg,"고구마, 계란, 우유",15,2,151000,146
방울토마토를 활용한 핑거푸드,https://www.10000recipe.com/recipe/6910051,https://recipe1.ezmember.co.kr/cache/recipe/2019/04/07/5ab336a367a34078ebccffe37e8d01e01_m.jpg,"방울토마토, 바나나, 소세지, 체다슬라이스치즈, 상추",15,4,20000,7
향긋한 시나몬 롤 쿠키 만들기(+영상)｜효썸,https://www.10000recipe.com/recipe/6923882,https://recipe1.ezmember.co.kr/img/icon_vod.png,"무염버터, 설탕, 소금, 달걀, 바닐라익스트랙, 박력분, 베이킹파우더, 갈색설탕, 계피가루",120,6,13000,10
아몬드초코쿠키/아망디오쇼콜라 만들기 ♬,https://www.10000recipe.com/recipe/6837032,https://recipe1.ezmember.co.kr/cache/recipe/2015/10/28/4ea782265abb3b70a4e8c96e7c6d55531_m.jpg,"밀가루, 버터, 설탕, 우유, 코코아가루, 베이킹파우더, 아몬드, 소금",120,4,58000,83
느타리버섯 쇠고기국,https://www.10000recipe.com/recipe/4047742,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/28/ac9b762365579e73228da68f4e087e471_m.jpg,"느타리버섯, 쇠고기(등심), 대파, 고춧가루, 물, 다진, 조선간장, 소금, 참기름, 후춧가루",30,3,90000,38
완전 간단한 소시지 배추 롤 만들기,https://www.10000recipe.com/recipe/6873183,https://recipe1.ezmember.co.kr/img/icon_vod.png,"배추, 소시지, 후추, 케첩, 겨자",30,2,6851,6
애플 파이 만드는법 달달한 사과조림 만들기,https://www.10000recipe.com/recipe/6971933,https://recipe1.ezmember.co.kr/cache/recipe/2022/01/02/b05e708f540eb41ff090a4302ee8a5b51_m.jpg,"식빵, 사과, 계란, 설탕, 레몬즙, 계피가루",30,2,13000,7
참치쌈장 상추쌈밥 만들기(간단하고 도시락으로도 좋아요),https://www.10000recipe.com/recipe/6878563,https://recipe1.ezmember.co.kr/cache/recipe/2017/10/25/864c3320faa12cab0c10bd3b25c1830b1_m.jpg,"참치통조림
150g, 양파, 파, 다진마늘, 고추장, 고춧가루, 매실청, 꿀, 맛술, 간장, 통깨, 상추, 밥, 소금, 깨, 참기름",30,1,101000,83
부드러운 크림 카레,https://www.10000recipe.com/recipe/6904203,https://recipe1.ezmember.co.kr/cache/recipe/2019/01/13/a990fcc817468956519032834a6eea031_m.jpg,"카레, 우유, 스팸
또는, 달걀, 마늘, 양파",30,2,30000,26
[핑거푸드] 바삭바삭 한입 파이 만들기(+영상)｜효썸,https://www.10000recipe.com/recipe/6948050,https://recipe1.ezmember.co.kr/img/icon_vod.png,"강력분, 박력분, 설탕, 소금, 차가운, 노른자, 차가운, 물, 설탕",2,6,15000,23
"구워서 더욱 쫀득한 구운 ‘가지무침’ 만드는 방법~양념장 황금레시피! 밑반찬, 도시락반찬^^",https://www.10000recipe.com/recipe/6972607,https://recipe1.ezmember.co.kr/cache/recipe/2022/01/09/557a80c4226e4faeb102a1f068a707191_m.jpg,"가지, 진간장, 고춧가루, 다진마늘, 설탕, 대파, 깨, 들기름",20,4,55000,39
동글동글 모양도 예뻐♥ 햄양파링전,https://www.10000recipe.com/recipe/6872482,https://recipe1.ezmember.co.kr/img/icon_vod.png,"양파, 스팸, 쪽파, 청양고추, 달걀, 부침가루, 후추, 간장, 식초, 물, 고춧가루",30,4,81000,104
화려한 혼술~맥주안주 다이어트에도좋은 야채쌈,https://www.10000recipe.com/recipe/6866209,https://recipe1.ezmember.co.kr/cache/recipe/2017/03/03/39ead349e4237726ba8821e6964dea971_m.jpg,"무쌈, 깻잎, 오이, 피망
색깔상관없이, 맛살, 닭가슴살, 겨자소스",15,2,76000,26
오이크래미무침 연겨자없이 가스불없이 상큼 아삭 새콤~ ,https://www.10000recipe.com/recipe/6984238,https://recipe1.ezmember.co.kr/img/icon_vod.png,"오이, 크래미, 소금, 식초, 맛술, 설탕, 진간장, 다진마늘, 소금",10,2,29000,20
【초간단】갈릭버터새우 만들기~,https://www.10000recipe.com/recipe/6895082,https://recipe1.ezmember.co.kr/cache/recipe/2018/08/31/3ba3b842f2e7c0fce4a284684584368f1_m.jpg,"새우, 마늘, 버터, 소금, 후추",10,2,47000,13
어디 가져가든 대박나는 미니치즈케익~,https://www.10000recipe.com/recipe/6882939,https://recipe1.ezmember.co.kr/cache/recipe/2018/01/27/f4098a5973456d401e36ee0dba4ebe721_m.jpg,"크림치즈, 설탕, 소금, 바닐라익스트랙",60,6,20000,4
간단하게 만드는 단짠단짠 양념 등갈비,https://www.10000recipe.com/recipe/6989788,https://recipe1.ezmember.co.kr/cache/recipe/2022/10/18/af762153b4b7638ea0cb05e38ddfedd71_m.jpg,"돼지등갈비, 콜라, 맛술, 굴소스, 간장, 꿀, 매실, 다진마늘",30,2,5304,6
매운참치밥,https://www.10000recipe.com/recipe/6885817,https://recipe1.ezmember.co.kr/cache/recipe/2018/03/20/e4073c7fce517519e01e32e4536f886e1_m.jpg,"참치, 밥, 모차렐라치즈, 다진, 다진, 고추장, 설탕, 참기름, 통깨, 마요네즈, 김가루",15,2,40000,21
